num_atoms,volume,density,a,b,c,bulk_modulus
4,54.02621483355787,13.500455361487067,4.24332712,4.24332712,4.24332712,190.484
4,36.9170593083882,3.904592769532218,5.2870804399999995,5.28708044,5.28708034,132.322
8,68.88277268527179,4.185257858493413,5.72183673,7.65708905,5.08816778,170.849
8,74.69627184854923,3.8595254965385326,2.90057866,2.90057866,10.251775,129.822
8,73.3192729299066,3.9320107002623605,2.87694882,2.87694882,10.228768,140.834
32,337.337503578416,3.2641744031190925,6.37336714,7.21456543,7.33644242,97.252
4,57.32147245630211,12.890457991898788,4.32790227,4.32790227,4.32790227,148.971
4,53.48724100329115,8.09105168793867,4.22916924,4.22916924,4.22916924,154.975
4,63.21915110355386,3.1240722523416546,3.43830024,3.4382998100000006,6.17490758,65.258
4,64.79383345266207,3.048148029758108,3.51214395,3.51214334,6.39536064,60.842
4,95.41424151761322,5.395215509654542,4.00214489,4.00214617,6.87854798,35.309
2,40.69982827781539,8.62195913866903,3.43978152,3.43978152,3.43978152,26.903
10,268.5274785809582,4.596121938979347,7.24160075,7.24160075,7.24160075,22.841
10,157.2461070112483,6.80617187139542,6.05849797,6.05849797,6.05849797,41.494
4,103.68029664076982,9.931348569530089,4.69762631,4.69762631,4.69828436,26.317
4,64.80045755388612,10.869389173763075,4.76894928,4.76894928,4.76894928,94.163
4,91.94407847580322,6.714662025668041,5.066168,5.066168,5.066168,53.804
4,90.27519898014265,9.96552991852348,5.0353286,5.0353286,5.0353286,64.88
4,84.59690719990938,11.32692379479638,4.92746061,4.92746061,4.92746061,54.296
4,91.69768550901361,7.343339184104406,5.06163849,5.06163849,5.06163849,38.577
4,47.9672955908559,7.19621381122578,5.39470475,5.39470475,5.39470373,93.296
4,69.33301104966539,9.309804710862291,4.6112505,4.611246899999999,4.61125051,82.224
4,69.87794428701359,13.451123591175387,4.62329607,4.62329607,4.62329607,103.456
4,62.66129657680651,10.114774165199773,4.45832227,4.45832227,4.45832227,103.934
12,120.67809613071307,4.151250796909556,5.80755174,5.90380186,4.08703214,147.437
4,51.12577478766198,14.366214147921402,4.16599194,4.16599122,4.16599122,223.046
16,179.76813243281472,3.173721524049369,5.43008986,6.59235818,5.02186339,80.75
4,50.5941403410197,8.654625931359995,4.15150005,4.15150365,4.15150795,179.191
4,63.48084709686784,3.1916165648740704,3.48119139,3.48119139,6.048619,64.697
4,63.625479847556,3.1843614167160426,6.31470855,6.31470855,6.31470827,61.175
4,97.73923720198098,3.597255160655202,5.17044863,5.17044349,5.17045011,50.306
4,83.96128897094697,7.455494339369376,4.91508876,4.915088760000001,4.91508876,80.823
4,83.30096931549117,7.474984128465732,4.90216712,4.9021693200000005,4.90216639,80.346
4,88.1190040061708,7.1577486295178305,4.99491604,4.99491604,4.99491604,71.412
4,85.22146550889704,5.605016021994306,4.93955697,4.93955697,4.93955697,94.264
4,84.08688071035034,5.644397272496029,4.91753825,4.91753825,4.91753825,70.948
4,79.5897582552687,10.218636456221798,4.82826088,4.82826088,4.82826088,70.268
12,141.88045363356267,4.0223694637693646,5.13609687,5.150944679999999,6.46978858,79.743
9,183.89608722242178,4.564191678845321,7.08506173,7.08506121,4.23013885,59.504
4,87.99254775377764,9.379572745600012,4.992556650000001,4.99255665,4.99255667,52.184
4,81.09398002401188,3.2758018470556793,6.53637511,6.53637511,6.53637485,48.397
8,163.7664805773043,3.2442268846628615,6.7514175000000005,6.7514175,6.7514175,53.265
4,81.91062995632569,3.2431420645818063,3.923659,3.923659,5.320565,69.089
8,185.85838208911335,4.534525309918148,7.02634936,7.02634936,7.02634936,45.569
9,180.75884561668633,3.4155093496415323,7.03490782,7.03490725,4.21747125,62.422
4,97.33204339251134,8.608987536081859,5.16325546,5.16325546,5.16325546,41.8
4,83.40562464525215,9.14710169258474,4.9042219,4.9042219,4.9042219,33.235
4,78.90615921423185,9.59473599203398,4.81439775,4.81439775,4.81439775,41.92
4,97.09824397354397,9.532526845554454,5.159117959999999,5.159117959999999,5.15911796,25.992
9,204.72026250591276,9.421576096674041,4.6741152,4.6741152,10.82010174,30.798
4,55.736715485280044,4.310982467852477,4.28764475,4.28764418,4.28764443,41.652
4,58.25248064463393,9.541651763840862,4.35120763,4.35120763,4.35120763,80.793
4,53.550684805764234,10.232138800715493,4.23084072,4.23084072,4.23084072,116.817
4,48.6955782028928,6.699106929666156,4.09890804,4.09890804,4.09890804,41.35
4,55.00588760843602,7.371370355773181,4.26882212,4.26882212,4.26882212,87.893
4,55.052972266724474,10.039399919023188,4.2700398,4.2700398,4.2700398,104.433
4,52.99880488593435,7.540411630265989,4.21625651,4.21625651,4.21625651,102.513
4,54.602229153021156,6.1786561975129874,4.25835428,4.25835428,4.25835428,56.751
4,60.75524395966196,7.873867196420625,4.41265109,4.41265109,4.41265109,65.489
3,51.473403546329294,4.751002045595218,4.1754108,4.17541132,4.17541176,53.606
4,60.23032941683495,12.855340080726783,4.39990614,4.39990614,4.39990614,86.57
9,144.396011012409,5.002109641007058,4.22611472,4.22611521,9.33559424,52.042
3,28.78282863093392,4.982091095066595,3.4399301400000004,3.4399298900000006,3.43992825,112.773
4,37.74307975541261,4.5909146873492865,5.139917990000001,5.139917990000001,5.13991777,101.841
8,75.28436583220353,4.603220264380557,5.2107664,5.2107664,5.2107664,94.162
3,46.298836341116626,3.7057765833397984,4.03052612,4.03052617,4.0305247,63.12
7,153.98989710263356,2.4972669750676393,6.13202561,6.1320256099999995,6.13202561,31.32
4,53.71993009838718,8.815520351533602,4.23529318,4.23529318,4.23529318,109.393
6,121.38612603714841,5.3107756082341355,4.42299786,4.42299786,7.16481418,46.251
4,71.55702200843646,8.855478528153064,4.660034,4.6600340000000005,4.660034,131.667
4,71.44719924215423,8.822909610044146,4.65764877,4.65764877,4.65764877,134.753
4,72.40205367992692,8.614283717521003,4.67830603,4.67830603,4.67830603,126.874
4,72.04957099796366,6.623504565923613,4.67070171,4.67070171,4.67070171,117.351
4,71.0913906856301,11.494333927229784,4.649904170000001,4.649904170000001,4.64990417,103.353
4,61.19343155792571,13.095760014097946,4.4241289,4.4241289,4.4241289,164.912
8,84.86503462789089,5.09378394074334,5.432239,5.432239,5.432239,158.131
4,65.24640337711577,12.428210340668683,4.51880768,4.51880768,4.51880768,139.016
4,60.41536611984705,8.354894730137302,4.40440726,4.40440726,4.40440726,137.351
3,89.06653368041692,9.786151787860806,8.7199729,8.7199729,8.71997314,44.851
5,74.93504797039968,9.708466470847638,3.88137815,3.8813774700000003,5.68102702,133.386
5,75.04621333789699,7.926514666114679,3.8833030200000005,3.88330297,5.68382194,121.177
5,55.001378681944644,9.307208944484762,3.43845201,3.43845205,5.24913037,187.743
13,185.6000151234152,8.41395140289681,5.13106811,5.131067229999999,8.14010512,141.054
5,76.82162502414776,9.459680429195439,3.9858540600000003,3.9858539599999996,5.59691969,113.636
5,71.23871210700868,8.123940337638292,3.88696805,3.8869685,5.45772488,128.686
5,81.43838867288248,12.470560751793268,4.15612312,4.15612323,5.5556185,179.764
5,82.48076142499683,8.93836092203597,4.0663554,4.0663549,5.75756505,136.258
5,79.01474106800065,9.18272813171777,4.00530469,4.005304019999999,5.68157556,158.887
5,80.53466828980153,8.93373080167799,4.14426689,4.14426719,5.52946003,160.669
7,119.97112733277093,7.607002357938675,5.42855817,5.4285581700000005,5.42855817,98.232
11,110.42266508156382,8.885672668980721,3.4057525,5.7135941699999995,5.71359683,202.613
4,91.12194173564576,11.99805392584726,5.05102271,5.05102271,5.05102271,73.413
4,82.00580521799338,13.220320680673451,4.87663234,4.87663154,4.87663216,99.763
4,78.94572463651167,11.755280313230122,4.8152023,4.8152023,4.8152023,98.781
4,84.67960963929468,8.673837546205183,4.92905142,4.92905221,4.92905173,67.89
4,92.26037443043124,10.262924923720883,5.07197071,5.07197071,5.07197071,66.319
4,97.3252300800274,9.847412740221737,5.163134979999999,5.16313498,5.16313498,59.863
4,69.85449690218012,12.121920170418537,4.6227789,4.6227789,4.6227789,118.848
4,76.80268172890271,13.157669435362155,4.77120053,4.771199479999999,4.77121293,101.128
68,891.3275589521551,8.514447500767162,8.700447,8.700447,11.774818,128.894
4,89.54295192186648,13.861920640686733,5.02167731,5.02167731,5.02167731,82.566
6,156.16802760388254,9.883442407510065,5.24222883,5.24222847,6.56189965,58.376
4,94.00638111949677,10.11482627486846,5.10376627,5.10376627,5.10376627,69.509
4,97.28420310906901,11.356688443597648,5.16240938,5.16240938,5.16240938,65.863
4,72.74036939848007,14.683642787111129,4.68558154,4.68558154,4.68558154,137.722
4,99.2590507478325,9.61651361016122,5.19710756,5.19710756,5.19710756,57.128
4,98.35665855089256,8.25666779853654,5.18131013,5.18131013,5.18131013,55.4
4,85.66609057052943,9.153812251092496,4.94813244,4.948132440000001,4.94813244,79.162
7,98.19298199646677,9.771940981561999,5.84277083,5.84277083,5.57852736,167.213
9,209.79075826853648,8.872065361323905,4.2965180400000005,4.35090524,11.42627665,65.165
40,540.2615681278796,9.78462291398644,8.88673007,8.88673119,8.88672962,156.458
5,61.556370221868285,10.734582992785695,3.53161322,3.53161377,5.69896531,155.662
4,75.21400498691344,12.306542247214628,4.7381038,4.7381038,4.7381038,115.779
10,234.79907718707088,6.310200560864923,7.172347449999999,7.172348340000001,7.17234772,76.765
4,94.23436684649546,11.668618683600966,5.10788885,5.10788885,5.10788885,65.545
4,98.86886262541618,11.197948080976557,5.19028866,5.19028866,5.19028866,60.239
4,97.77566260037369,12.82070641838964,5.1706901,5.1706901,5.1706901,63.57
4,85.65040404217208,10.14370741869162,4.9478304,4.9478304,4.9478304,69.957
4,84.16462854769227,12.080656436592154,4.91905339,4.919053389999999,4.91905339,80.916
4,82.71816042635419,9.737535746118017,4.89071049,4.89071049,4.89071049,68.94
4,88.98280129333618,11.494140389730537,5.01118409,5.01118409,5.01118409,70.073
8,197.98167470307632,9.257649913048342,6.60912331,6.6091222499999995,5.23367467,53.348
5,97.53574743683536,9.634223493137569,4.60314447,4.60314447,4.60314447,99.463
5,100.43207455697862,10.808669142756898,4.64826427,4.64826427,4.64826427,95.187
9,161.3634171591395,8.821649629009965,3.853486,6.95361008,6.95361008,92.061
22,291.0269188939568,8.946030272387121,3.5834429,6.2574248500000005,13.45768037,128.084
38,652.3729253099793,9.797475110985113,12.48991695,12.489887859999998,4.1819404,141.033
9,233.45973946843387,9.881463215964294,7.93307609,7.93308412,4.2834911,64.762
11,271.6409215573526,9.76462492344304,9.14560189,9.145601890000002,9.14560189,66.909
9,257.1302613648046,9.863487424258286,8.96265292,8.96265079,3.69614945,49.878
4,61.076568853114196,8.559651713272409,3.3736053199999994,3.3736042599999996,6.49553494,115.236
6,136.41243157451655,9.775963742322991,4.64517257,4.6451735,7.29994294,74.223
24,234.41752594520696,6.947463302690828,3.4929671,5.88374911,11.40621195,182.221
12,117.17911036092521,6.949221384236499,3.48712399,5.88162239,5.88162239,181.461
6,114.54272046928826,7.961483616851983,3.97962631,5.47676493,5.64080916,84.386
6,110.47835262584792,6.91502903868213,3.94494845,5.38789836,5.58551987,93.387
12,148.50448989595182,7.0195897600136465,5.79207699,5.7920766,5.79207585,136.399
2,42.751947344780625,14.446364685718894,3.49664842,3.49664842,3.49664842,96.113
8,151.31293769664617,16.809555189632594,4.93174915,6.03500805,5.08390271,112.13
13,103.07201982983689,4.908845238466845,5.26282095,5.26282095,5.26282095,213.636
6,79.26304907033051,16.19916524422881,3.13407479,5.40421225,5.403895,251.607
6,79.98424057166943,15.929347420886259,5.51970547,5.51970547,3.031391,264.273
6,77.12344021643263,10.761135185075847,5.43878729,5.43878638,3.01059029,227.908
20,194.54182599949704,7.450282506735365,3.9583842,7.01047624,7.01047624,181.742
5,70.83095591674123,11.59277643494267,4.13754512,4.13753698,4.13750443,188.744
8,323.5111646868691,4.25698248298276,10.14080839,10.14081061,3.6325645,3.474
4,68.85098237172927,11.894668378731177,4.60053543,4.60053543,4.60053543,128.593
8,269.3588553990911,3.468627852689963,9.46366212,9.46416949,3.47256959,3.289
6,87.5569004718946,11.107320660245962,4.98423965,4.98434142,4.98427449,191.768
4,64.0117873889964,10.675906821627882,4.49012382,4.49012382,4.49012382,127.341
24,216.47273574470353,8.50377322462684,3.30037454,5.82012594,11.26957648,218.149
6,127.58641301365736,11.601922689782239,4.51487457,4.51487457,7.22740498,72.224
6,103.99420866755068,8.513882275515662,4.0622906,4.0622896,7.27673599,100.492
6,122.03756898371917,9.721313735706167,4.45043124,4.450453229999999,7.11460011,78.999
6,93.45647190264623,10.18667061121793,5.09379281,5.093774179999999,5.09381271,113.817
8,133.5093004849044,9.281117522357851,5.33445873,5.33445873,6.586072,103.459
4,72.90460607992519,8.749417493311109,4.17751793,4.17751793,4.17751793,68.978
7,119.38826686933753,8.102046079584062,4.205297,4.205297,6.751003,87.39
4,63.6665040566544,9.696755700169298,4.48203593,4.48203593,4.48203593,94.234
10,121.21093894456745,8.019411372337258,3.45791145,3.45791145,11.705323,172.4
4,67.94742036614059,11.181387550977028,4.58032179,4.58032179,4.58032179,115.558
4,62.91115371652699,11.890967926900485,4.46423519,4.464235319999999,4.46423542,149.694
6,118.84995134080913,12.422921036236334,4.38630369,4.38630454,7.13297831,95.16
4,69.1601233543771,13.33992017838636,4.60741062,4.60741062,4.60741062,163.884
8,419.68813704644504,4.397212831090193,11.125407590000002,11.125222600000003,3.9153464,2.849
4,95.68967898457427,9.013708404816974,4.57391791,4.57391791,4.57391791,54.557
4,68.12348388447806,10.161555251754963,4.584275,4.584275,4.58427427,89.584
9,186.3311439000142,12.96311342735405,7.55683787,7.55683924,3.76768429,118.324
4,68.96887203222883,11.93228910595946,4.60315824,4.60316112,4.60316039,138.075
2,36.87485556230985,16.53493602034676,3.32846077,3.32846077,3.32846077,147.522
6,103.91323651378532,17.878515709010493,5.27709998,5.277099920000001,5.2770987,365.57
8,192.23609920288888,4.282418829645516,6.55262967,6.55262993,5.16998467,41.172
12,205.21049695408743,8.350515899394987,4.012262,6.792237,7.530043,103.621
2,26.35460625071788,11.906769118958843,3.3403385,3.3403390599999994,3.34033857,178.449
4,67.30581307421406,11.595960954287241,4.5658593,4.5658593,4.5658593,182.535
6,85.24131069391981,11.390367015598963,4.93987957,4.939863170000001,4.93986859,72.924
4,63.44788736641671,10.75823842292366,4.47689993,4.47689938,4.4769005,100.82
3,63.887466261306855,11.504953708630117,4.48721519,4.48721514,4.48721493,82.386
9,177.84151410562887,12.349184977781203,7.36751484,7.36751365,3.78321071,86.727
3,59.97897883319779,9.839938451311372,4.39377752,4.39377768,4.39377719,96.168
12,207.94226510084675,17.741621367560505,5.23506658,5.23506814,8.7612803,218.705
2,42.13410652725704,8.116291274930184,3.90585617,3.9058558100000003,3.90585654,86.563
12,234.94654661680966,4.6623817776488865,4.90578248,5.28647518,9.27920104,68.608
4,78.42289068633241,16.652693200493612,4.804550169999999,4.804549879999999,4.80454955,159.674
4,77.12400583501473,12.961584282601047,4.77787583,4.77787583,4.77787583,138.404
2,39.63881825220542,11.787791048997656,3.40962722,3.40962722,3.40962722,102.592
4,66.11233831376448,12.413465675956276,4.04353158,4.04353158,4.04353158,134.504
4,66.22294623114654,19.062476411560844,4.04578667,4.0457836,4.04578565,182.998
2,36.76448423795266,12.550649138500415,3.32513661,3.32513661,3.32513661,122.628
4,72.35532011187233,13.493968918330289,4.67729924,4.67729924,4.67729924,129.632
5,69.7069388222414,11.808287657503778,4.11552588,4.11552588,4.11552588,205.343
12,203.83377174226638,12.288462334985425,5.17159066,5.171589639999999,8.80029776,178.59
2,38.33477930650909,8.967958880573812,3.78473832,3.7847395300000004,3.78473948,104.585
6,170.0124448395273,5.605100717531142,5.25243301,3.94105128,8.2131188,11.68
2,56.151831960089226,8.774901176040666,4.29826268,4.29826256,4.29826182,63.1
3,68.12774883810572,11.98735308229981,4.58437081,4.58437061,4.58437054,104.751
4,67.3694961502063,12.296190279469334,4.56729888,4.56729888,4.56729888,168.296
4,69.99198708474265,10.100410393895713,4.62580982,4.62580982,4.62580982,130.571
4,79.80830898511724,8.449661785335044,3.74435116,4.15457397,5.53492346,97.309
8,123.25763438011585,7.809274703675807,8.49554004,8.49554004,3.85326589,128.819
12,204.0561791626465,12.866269479236115,4.14875409,6.66960246,7.37449199,158.407
12,204.40703074380082,9.942030087710833,4.16116007,6.70392467,7.32744018,137.113
6,139.33998281059593,11.694171318311522,4.6669659,4.666965900000001,7.387132,79.222
4,69.47899703585543,11.93769878440648,4.61448083,4.61448083,4.61448083,142.714
4,68.40763131173193,12.035550475104772,4.59064083,4.59064166,4.59064237,156.439
12,141.16309522683196,9.879084578680311,5.02917513,5.20097356,5.42305868,138.592
12,139.823080095065,9.973762244302016,6.38930251,6.389302510000001,5.0103483,161.12
4,67.5147606832985,18.111287742648578,4.57020507,4.57008145,4.57064926,218.717
4,66.7629784296798,13.880026814823854,4.5535513,4.5535513,4.5535513,190.885
6,169.9545381859311,8.405884506345476,4.415898,4.415898,8.715548,60.626
4,127.17257751573909,11.374027009965397,5.02881203,5.02881203,5.02878037,51.667
4,134.80898006899824,7.8162119749411465,4.37498651,4.3749861,8.51592536,30.603
2,41.270660194817765,9.671610227374904,3.45578837,3.45578837,3.45578837,67.899
4,67.35664730163927,11.173104731436519,4.5670085,4.5670085,4.5670085,111.102
4,62.896576506770074,11.779829470757562,4.46389532,4.46389532,4.46389532,138.683
4,70.48073578048388,11.03396430350139,4.63655208,4.63655208,4.63655208,156.979
1,22.28502508398385,1.8110548190096818,3.07051787,3.0705184199999995,3.070518,36.66
2,44.79899629759269,1.8017993886291304,3.17202372,3.17202285,5.1412049,36.448
4,90.18811801831822,1.790009724425257,3.17682632,3.1768260100000005,10.31886201,35.997
62,485.0670385376393,2.6084050667375642,7.15724024,7.15960954,10.93054543,189.975
5,57.98234585223817,2.9294377578799695,3.39064637,3.39064637,5.823716,132.844
11,143.28606601314016,1.0004949819734583,5.23272854,5.23272854,6.042504,17.913
7,154.93360304858493,2.2135155593843785,3.71523172,3.71523172,13.13743066,21.873
7,182.84111878741933,3.5792378864647842,3.9222497899999995,3.9222497899999995,13.90932297,18.423
5,96.45194795243103,2.3145342817778234,4.08337656,4.08337656,6.679463,62.188
11,167.2506504196506,9.346881418470689,7.28400104,7.284001209999999,3.63996487,172.795
30,217.59510065508027,2.7176432636511354,6.89707829,6.89717503,6.8971559,228.181
40,380.0877966132525,2.4447414948526935,7.19993164,7.19993164,7.40738216,157.751
10,91.61113294768761,2.5357627893275723,2.76529629,4.6147737,7.17887141,145.308
22,341.64305475427915,0.5248364722402348,7.69764508,7.69764508,7.69764508,14.053
5,79.58497646981374,4.009677010051843,3.78496997,3.7849859,6.41449385,76.107
5,37.9278764763791,3.0797112490746703,2.94091868,2.94091717,5.06363173,184.695
11,122.74746026074115,6.788386533395413,6.50416725,6.50424906,3.35038078,203.708
14,156.8343812966672,4.561131884185861,6.5750106,6.5750106,6.5750106,60.487
14,145.74805458337178,5.189577991595096,5.90707686,5.90707688,5.90707663,162.924
5,39.38235960454296,2.4590224684186035,3.14134,3.14134,4.61308521,51.731
7,252.4048213957766,5.028501775277969,6.28688923,6.28688923,7.78313777,21.234
11,155.0642860795569,8.198945229774049,7.11157112,7.11157112,3.540381,204.177
10,112.63224444285156,10.401985609936034,3.19415951,6.103436739999999,6.10343689,187.744
11,178.6137282099467,4.878171671625076,5.74830642,5.748322380000001,6.24193643,16.491
28,427.5114740346541,5.155458271568627,8.47705802,8.47705802,5.94918486,49.538
10,198.82576416898783,4.237046756441213,3.79669139,7.23658523,7.23658523,69.339
14,349.5777726945892,4.085649683062389,7.90714318,7.90714318,7.90714318,57.484
27,530.1861806624462,2.1726835868491405,8.8311399,8.8311399,8.8311399,48.999
32,619.3515001133475,4.786373299400527,9.639324520000002,9.63932506,9.63932504,60.24
29,568.3690028194237,2.1531023277829693,9.03824463,9.03824463,9.03824463,49.768
4,70.23155563578183,8.356768440009947,4.63108155,4.63108155,4.63108155,73.054
4,64.09257534116813,9.034150986486479,4.49201199,4.49201199,4.49201199,99.15
4,66.03316381088683,8.840751140250816,4.5368982,4.5368982,4.5368982,84.193
4,64.26527646643275,6.702169373160605,4.49604828,4.49605115,4.49604041,88.2
9,213.7808019844114,3.8633376751004374,3.88728656,3.88728628,16.33597408,16.399
58,801.1882929554336,2.424741042144766,9.9346453,9.9346453,9.44016,123.273
39,548.6147362179605,5.128527896852752,8.18632828,8.18632828,8.18632828,101.138
11,130.06396320508654,3.9635321014651677,4.78271541,5.3790814199999994,5.37908066,103.919
54,406.5429782996535,2.6147943911690006,8.94822219,8.94822219,5.07730141,208.857
12,141.32701216919355,3.3516080714713246,5.76141339,5.800245049999999,4.89437305,124.288
12,211.91798588627324,3.515311247130061,5.1713203,5.1713194,9.46386812,56.418
6,106.17945007629719,3.508012514285311,5.21466743,5.21466743,5.21466743,59.925
12,167.07781515263713,5.313903833080116,4.9717611,4.97176049,7.8049063,96.222
9,64.16513448929237,2.8597142731684393,4.49370638,4.493706689999999,4.49370709,76.609
18,353.790714215632,3.332420469171741,7.64864885,7.64864804,6.98307274,45.747
14,259.54918620812975,5.082717779148146,7.01949303,7.01949332,7.01225108,51.099
3,64.57586854495348,3.11788856492716,4.503273790000001,4.50327473,4.50327413,49.429
7,59.086255094521015,2.7716960182077544,3.05456753,3.05456753,7.31234046,62.075
9,73.03246278976333,5.56801014483403,4.69184491,4.69184491,4.69184491,76.044
9,71.71444167800433,3.6058543339398548,4.66344873,4.66344873,4.66344873,75.094
12,250.21321410033997,6.615259509178761,4.63206195,6.16307759,8.76472405,44.345
9,202.51962463755737,4.020033803259337,8.35892804,8.35892987,3.34684205,6.144
10,120.05997854528036,3.6392296922438128,5.457030850000001,5.457030850000001,6.1834503,109.74
8,87.66575292024562,3.0918588607989785,4.17460388,4.17460472,5.8325128,104.566
12,162.4713880861272,3.7516697456969306,5.9178524,5.9178524,5.304617,118.753
18,300.36648342975303,3.5592816993435634,5.15114353,5.1511439,13.07114086,71.061
6,75.49821637257483,5.623179166522599,4.57975792,4.57975774,4.57975821,125.782
28,265.92164758672516,2.7809151244697423,7.78707425,7.787074249999999,6.41968976,52.729
11,116.55789897734914,3.170600128025882,4.4980246,5.24366486,5.24366489,117.085
12,129.06964418028844,3.128976841378705,4.70687708,5.61704675,5.61704662,149.391
3,79.58774365387632,5.337285362276206,4.82822023,4.828220150000001,4.82822022,34.401
24,434.24837730684163,4.742601429186488,8.49997623,8.499976830000001,8.49997709,68.21
4,65.91591225873337,8.867419639980056,4.5342113,4.5342113,4.5342113,88.039
4,62.054689495600655,9.368800010143849,4.44388899,4.44388899,4.44388899,106.503
4,60.15119434173318,7.120589702310363,4.39717597,4.39717597,4.39717597,106.207
6,111.90333166393563,7.232374619133989,5.27242333,5.27242171,5.27242297,70.693
4,59.66959974234481,9.645481342314106,4.38620953,4.38620953,4.38620953,120.332
3,50.851026678684036,4.947735055316277,3.17190128,3.17190059,5.52959098,63.8
4,63.184603288684855,9.158371822779229,4.47069889,4.47069889,4.47069889,100.755
12,162.5637202139602,4.3390008353356935,5.92263493,5.902695339999999,5.36341864,114.786
3,63.69904843996826,1.9993371530561797,4.48279871,4.48279896,4.48279971,54.228
6,77.51772961891041,5.414811909315837,4.63921646,4.63921607,4.6392167,124.71
28,288.8118045870756,3.2356903085937536,4.75094062,5.96986766,10.18288019,119.124
28,278.40016104101096,3.356699053676955,7.69256142,7.69256142,7.69256142,156.143
14,135.50429479867356,3.4482506938186774,5.76531029,5.7653102899999995,5.76531029,173.178
8,134.29975384914178,6.72079382049332,4.26854967,4.26854838,8.51106774,98.07
3,77.23947969026567,3.5971422661811387,4.78025919,4.780259029999999,4.78026042,40.919
12,158.6254147653973,5.685921725914358,5.8737671,5.9390058,5.27029013,122.385
28,300.33032294401676,3.549083425971365,5.98006395,5.98006395,8.3982254,146.153
9,207.81098697070306,6.064721576307572,8.05503885,8.05503738,3.69830434,35.591
4,100.21588310175152,7.625227960415652,5.21375379,5.213753789999999,5.21375379,35.144
12,144.36430080730062,3.2568324930040617,5.72470112,5.799426759999999,5.04314691,128.676
39,595.1853299061726,6.428963918970298,8.41170576,8.41170576,8.41170576,68.686
4,65.25387273680137,5.609591530147071,4.51898011,4.51898011,4.51898011,72.28
4,64.61500057215657,5.574736579220216,4.50418393,4.50418393,4.50418393,84.27
46,785.017948477736,2.768136543295401,10.35482037,10.354819910000002,10.35482064,79.394
8,157.9566298420932,3.801012555211907,6.1117359,6.11173671,4.88295597,47.879
4,82.18839218079874,2.018315491928177,4.34780604,4.34780604,4.34780604,44.909
80,774.655452923314,3.456549654769508,10.02097913,10.02097913,10.02097913,158.13
40,944.614747895284,3.1326946342641726,10.70595814,10.705958859999999,10.70595736,49.199
5,105.95108052335416,3.4912215354024676,4.26097949,4.26097895,6.73838534,53.676
24,465.40434661382596,5.77754237879241,7.98189552,7.98189511,8.43505116,57.636
24,474.94720357782904,5.661457348479673,8.02805334,8.02805351,8.50930735,57.457
96,879.147113170449,2.961930158525308,8.53478917,8.52864255,12.0778281,133.058
4,96.25786680985252,4.862961756398683,4.58295308,4.58295308,4.58295308,40.241
8,193.4963015135484,4.8383180596974364,6.38063716,6.38063716,5.48799833,39.454
5,140.25460959440275,5.811705199883067,4.67597049,4.6759711,7.40701023,36.731
8,170.0525847092733,3.619363551724787,6.30025307,6.300261640000001,4.94693497,39.972
4,85.5377788198974,3.5977210038926395,4.40608282,4.40608282,4.40608282,37.897
4,87.93448574595946,3.4996629692669616,3.182086,3.18208567,10.02786073,38.741
4,86.49094464902045,3.558072636800055,5.35298423,5.35298423,5.35298423,38.235
4,76.20032893053957,2.973724983398015,5.64711411,5.64711411,5.64711411,44.71
4,80.49130871988876,2.942627912000711,5.26692802,5.26692802,5.26692802,40.626
4,79.76565925190006,2.9693977826299838,4.304658,4.304658,4.304658,41.632
12,98.00402934806118,2.659189084743071,3.08191121,3.0819109999999994,11.91430715,54.791
8,173.2205090858076,5.2437871293864635,4.82885601,4.82885601,8.57788458,42.628
24,516.1427684071064,5.279536196311588,9.9608901,9.96089055,9.96088894,40.607
4,82.58818698872784,5.499161013268784,4.35484442,4.35484442,4.35484442,40.931
4,88.55145864759722,3.520416103659712,4.457232,4.457232,4.457232,39.204
4,89.25539982822139,3.4926512191477608,5.44197793,5.44197793,5.44197793,38.832
8,146.23499135834354,6.021295455094617,4.54296733,4.54296856,8.18165857,76.899
24,436.9964210511122,6.044837301348103,7.85811571,7.85811591,8.17167559,75.799
40,489.8270105488271,2.7372202472183425,8.60101094,8.601010649999997,8.6010068,110.105
7,74.14889849206621,3.22296967222781,4.20115045,4.20115045,4.20115045,108.207
4,93.82430558879032,4.9575842674405965,5.587358049999999,5.58735805,5.58735805,36.348
24,459.86526922204865,3.8853915769095906,8.01039003,8.010390670000001,8.2753602,76.484
24,449.8876004238116,5.935119921228265,7.89616861,7.89616978,8.33183248,69.596
8,151.11362737172374,5.889909701350512,4.58684741,4.58684802,8.29362388,69.824
24,441.7083620303542,3.96583131944854,7.88328608,7.88328598,8.20711283,65.593
20,329.27423095861525,5.5484399404361,6.90535348,6.90535348,6.90535348,105.762
5,131.17915689272803,4.005611049195794,4.57251605,4.57251781,7.24475274,42.369
8,180.97300835972106,2.163076761990706,6.406378,6.406379759999999,5.09164368,43.21
18,184.3390185613739,2.496247966663765,5.3713876,5.371387599999999,7.377575,63.515
21,233.75151869377166,2.694251924692591,5.328321,5.341321979999999,9.62336436,54.317
4,87.87564842706227,3.6210350054589355,4.44586173,4.44586575,4.44586475,41.535
8,178.50861129602154,5.159019024931053,6.31400941,6.31396724,5.17040739,34.56
8,78.29692376803489,4.290882771866488,5.23724774,5.237247740000001,3.028076,155.464
11,94.21224688153113,3.1590712410171213,3.01744719,3.01744666,11.94787779,88.485
